"seqnames","start","end","V6","geneId","annotation"
"chr2R",13922591,13923304,6.37135,"FBgn0013733","Intron (FBtr0087618/FBgn0013733, intron 1 of 26)"
"chr2R",13924717,13925623,53.1654,"FBgn0013733","Promoter"
"chr2R",13932753,13933215,2.24152,"FBgn0013733","Intron (FBtr0087616/FBgn0013733, intron 2 of 30)"
"chr2R",13939817,13942152,42.1569,"FBgn0013733","Promoter"
"chr2R",13947944,13950269,7.11387,"FBgn0262739","3' UTR"
"chr2R",13950609,13950970,5.91407,"FBgn0262739","Exon (FBtr0305592/FBgn0262739, exon 5 of 8)"
"chr2R",13952671,13956435,8.45382,"FBgn0050481","Promoter"
"chr2R",13956923,13960312,34.9972,"FBgn0033886","Promoter"
"chr2R",13960723,13961402,13.1267,"FBgn0013770","Promoter"
"chr2R",13963879,13965145,2.90294,"FBgn0261975","Promoter"
"chr2R",13968449,13971318,18.4279,"FBgn0033887","Promoter"
"chr2R",13978803,13979912,9.65818,"FBgn0033889","Promoter"
"chr2R",13983980,13984779,4.08788,"FBgn0033891","Promoter"
"chr2R",13989322,13990702,1.97653,"FBgn0020620","Promoter"
"chr2R",13991180,13991725,9.00627,"FBgn0002643","Promoter"
"chr2R",13994551,13994968,4.39041,"FBgn0002643","Intron (FBtr0087596/FBgn0002643, intron 2 of 6)"
"chr2R",13996181,13996619,4.13679,"FBgn0002643","Intron (FBtr0087596/FBgn0002643, intron 2 of 6)"
"chr2R",14002496,14003399,8.29161,"FBgn0263539","Intron (FBtr0087596/FBgn0002643, intron 2 of 6)"
"chr2R",14008721,14009479,23.8096,"FBgn0002643","Promoter"
"chr2R",14010617,14011129,2.24576,"FBgn0002643","Exon (FBtr0087596/FBgn0002643, exon 3 of 7)"
"chr2R",14018567,14019026,7.71217,"FBgn0002643","Intron (FBtr0087596/FBgn0002643, intron 3 of 6)"
"chr2R",14024204,14024635,4.69746,"FBgn0033893","Intron (FBtr0087596/FBgn0002643, intron 3 of 6)"
"chr2R",14026180,14026609,6.72337,"FBgn0033893","Intron (FBtr0087596/FBgn0002643, intron 3 of 6)"
"chr2R",14030348,14031974,38.5418,"FBgn0002643","Promoter"
"chr2R",14035415,14036487,4.77139,"FBgn0002643","Intron (FBtr0087596/FBgn0002643, intron 3 of 6)"
"chr2R",14039053,14039609,4.78532,"FBgn0002643","Exon (FBtr0087596/FBgn0002643, exon 4 of 7)"
"chr2R",14055953,14056959,2.27468,"FBgn0002643","Exon (FBtr0087596/FBgn0002643, exon 5 of 7)"
"chr2R",14057332,14058344,4.67365,"FBgn0002643","3' UTR"
"chr2R",14101879,14102672,6.07174,"FBgn0259184","Intron (FBtr0339764/FBgn0040752, intron 2 of 10)"
"chr2R",14104099,14104744,3.97037,"FBgn0259184","Intron (FBtr0339764/FBgn0040752, intron 2 of 10)"
"chr2R",14105592,14107360,5.84204,"FBgn0259184","Intron (FBtr0339764/FBgn0040752, intron 2 of 10)"
"chr2R",14107893,14108711,15.4415,"FBgn0259184","Intron (FBtr0339764/FBgn0040752, intron 2 of 10)"
"chr2R",14122514,14123152,2.49055,"FBgn0040752","Intron (FBtr0339764/FBgn0040752, intron 1 of 10)"
"chr2R",14128008,14128448,2.91906,"FBgn0040752","Intron (FBtr0339764/FBgn0040752, intron 1 of 10)"
"chr2R",14138673,14139012,3.33266,"FBgn0040752","Intron (FBtr0339764/FBgn0040752, intron 1 of 10)"
"chr2R",14139839,14140928,42.7227,"FBgn0040752","Promoter"
"chr2R",14149448,14149802,1.59836,"FBgn0033897","Exon (FBtr0087583/FBgn0033897, exon 6 of 7)"
"chr2R",14150988,14152649,10.5548,"FBgn0033897","Promoter"
"chr2R",14161633,14164654,10.1708,"FBgn0033902","Promoter"
"chr2R",14165063,14165700,5.2783,"FBgn0033903","Promoter"
"chr2R",14170556,14175963,51.3438,"FBgn0000289","Promoter"
"chr2R",14183196,14187117,52.1613,"FBgn0050069","Promoter"
"chr2R",14191864,14192298,23.0405,"FBgn0050069","Exon (FBtr0087530/FBgn0050069, exon 5 of 5)"
"chr2R",14194606,14195031,12.7852,"FBgn0033911","Exon (FBtr0087530/FBgn0050069, exon 5 of 5)"
"chr2R",14213872,14214910,6.76198,"FBgn0262407","Promoter"
"chr2R",14215288,14216604,39.7583,"FBgn0033912","Promoter"
"chr2R",14219575,14222754,34.0551,"FBgn0033913","Promoter"
"chr2R",14228480,14228964,3.51893,"FBgn0262427","Exon (FBtr0087532/FBgn0033913, exon 3 of 4)"
"chr2R",14231670,14233103,5.6572,"FBgn0262427","Promoter"
"chr2R",14234355,14235372,9.62118,"FBgn0261276","Promoter"
"chr2R",14238948,14239589,6.63215,"FBgn0033915","Promoter"
"chr2R",14240115,14240902,6.88766,"FBgn0033916","Promoter"
"chr2R",14253730,14254255,4.32242,"FBgn0001220","Exon (FBtr0339969/FBgn0001220, exon 4 of 6)"
"chr2R",14255060,14256059,21.9581,"FBgn0001220","Promoter"
"chr2R",14256570,14257233,4.90381,"FBgn0033918","Promoter"
"chr2R",14262722,14263410,6.73445,"FBgn0027538","Exon (FBtr0301204/FBgn0033919, exon 5 of 7)"
"chr2R",14263766,14264135,1.36558,"FBgn0033919","Exon (FBtr0301204/FBgn0033919, exon 2 of 7)"
"chr2R",14265260,14268370,127.411,"FBgn0033919","Promoter"
"chr2R",14268984,14271590,7.68186,"FBgn0261269","Promoter"
"chr2R",14308074,14308924,44.3463,"FBgn0085408","Promoter"
"chr2R",14309676,14310266,11.4358,"FBgn0085408","Intron (FBtr0112614/FBgn0085408, intron 1 of 9)"
"chr2R",14313920,14316391,4.94045,"FBgn0085408","5' UTR"
"chr2R",14328983,14329513,2.86988,"FBgn0085408","Exon (FBtr0112614/FBgn0085408, exon 6 of 10)"
"chr2R",14332312,14334448,31.2244,"FBgn0085408","Promoter"
"chr2R",14335002,14336242,5.25949,"FBgn0085408","Intron (FBtr0112614/FBgn0085408, intron 7 of 9)"
"chr2R",14336940,14341526,13.5199,"FBgn0085408","Promoter"
"chr2R",14342044,14348038,23.1385,"FBgn0085408","Promoter"
"chr2R",14348518,14351670,22.6734,"FBgn0033924","Promoter"
"chr2R",14352229,14352687,3.55653,"FBgn0033924","Promoter"
"chr2R",14355974,14357202,11.4172,"FBgn0033925","Promoter"
"chr2R",14357979,14360382,76.7974,"FBgn0033926","Promoter"
"chr2R",14360764,14361514,6.59481,"FBgn0033927","Promoter"
"chr2R",14361912,14362581,25.9145,"FBgn0033928","Promoter"
"chr2R",14363059,14364754,21.8404,"FBgn0033929","Promoter"
"chr2R",14397298,14398802,27.2258,"FBgn0033933","Distal Intergenic"
"chr2R",14410793,14411171,5.3213,"FBgn0033934","Promoter"
"chr2R",14411924,14412947,4.65439,"FBgn0033935","Promoter"
"chr2R",14420179,14420559,4.36478,"FBgn0033936","Promoter"
"chr2R",14425352,14425945,7.46398,"FBgn0033936","Downstream (1-2kb)"
"chr2R",14465965,14466655,9.25275,"FBgn0284250","Distal Intergenic"
"chr2R",14467554,14467963,4.12942,"FBgn0265655","Distal Intergenic"
"chr2R",14481264,14482075,13.9319,"FBgn0267824","Promoter"
"chr2R",14482427,14483001,16.4849,"FBgn0267824","Intron (FBtr0347396/FBgn0267824, intron 1 of 3)"
"chr2R",14490377,14490996,6.56341,"FBgn0267824","Intron (FBtr0347396/FBgn0267824, intron 1 of 3)"
"chr2R",14505250,14506094,6.0575,"FBgn0261823","Promoter"
"chr2R",14509295,14510589,12.2332,"FBgn0050197","3' UTR"
"chr2R",14510940,14511591,19.231,"FBgn0050197","3' UTR"
"chr2R",14512578,14515990,37.2555,"FBgn0033942","Promoter"
"chr2R",14516537,14517227,3.40242,"FBgn0033942","Distal Intergenic"
"chr2R",14518771,14519291,3.18736,"FBgn0033942","Distal Intergenic"
"chr2R",14526249,14527484,8.71313,"FBgn0265974","Promoter"
"chr2R",14569867,14570292,1.74197,"FBgn0010397","Intron (FBtr0333164/FBgn0265974, intron 5 of 9)"
"chr2R",14571731,14572145,3.13687,"FBgn0010397","Exon (FBtr0087512/FBgn0010397, exon 3 of 4)"
"chr2R",14574891,14575899,35.672,"FBgn0010397","Promoter"
"chr2R",14617058,14618154,5.14094,"FBgn0026427","Promoter"
"chr2R",14618700,14622297,98.5351,"FBgn0010638","Promoter"
"chr2R",14624682,14625123,9.59675,"FBgn0082919","Promoter"
"chr2R",14645419,14645889,5.44272,"FBgn0033951","Promoter"
"chr2R",14751164,14752127,19.8936,"FBgn0028689","Promoter"
"chr2R",14756579,14757830,19.0321,"FBgn0266723","Promoter"
"chr2R",14761854,14762707,7.14651,"FBgn0033963","3' UTR"
"chr2R",14768460,14769326,4.95038,"FBgn0020767","Promoter"
"chr2R",14771414,14772270,3.49944,"FBgn0015602","Promoter"
"chr2R",14798826,14799458,4.78306,"FBgn0001319","Promoter"
"chr2R",14807774,14810830,38.5431,"FBgn0033968","Promoter"
"chr2R",14847433,14847994,3.70942,"FBgn0033971","Promoter"
"chr2R",14854157,14854994,6.51607,"FBgn0033972","Promoter"
"chr2R",14855553,14856217,5.76238,"FBgn0033973","Promoter"
"chr2R",14857991,14858574,5.57247,"FBgn0053506","Promoter"
"chr2R",14861224,14862356,3.92686,"FBgn0053505","Promoter"
"chr2R",14862988,14863663,2.26512,"FBgn0053505","Exon (FBtr0345528/FBgn0264962, exon 10 of 12)"
"chr2R",14864360,14864799,3.1336,"FBgn0053505","Exon (FBtr0345528/FBgn0264962, exon 10 of 12)"
"chr2R",14865247,14866011,4.38739,"FBgn0053505","Exon (FBtr0345528/FBgn0264962, exon 7 of 12)"
"chr2R",14867495,14869442,9.84161,"FBgn0264962","Exon (FBtr0345528/FBgn0264962, exon 3 of 12)"
"chr2R",14869794,14870989,12.2791,"FBgn0264962","Promoter"
"chr2R",14889550,14891273,23.8694,"FBgn0013772","Promoter"
"chr2R",14891679,14892740,10.8082,"FBgn0013772","Distal Intergenic"
"chr2R",14893908,14894556,8.56528,"FBgn0033982","Distal Intergenic"
"chr2R",14895313,14896077,18.2279,"FBgn0033982","Distal Intergenic"
"chr2R",14896887,14897574,32.2111,"FBgn0033982","Promoter"
"chr2R",14904098,14904952,1.77474,"FBgn0027596","Promoter"
"chr2R",14910230,14910700,8.77595,"FBgn0027596","Promoter"
"chr2R",14911128,14913576,7.32736,"FBgn0027596","Promoter"
"chr2R",14914082,14915732,13.1843,"FBgn0027596","Exon (FBtr0112929/FBgn0027596, exon 2 of 11)"
"chr2R",14916921,14917424,5.56806,"FBgn0027596","Promoter"
"chr2R",14925448,14928644,244.671,"FBgn0027596","Promoter"
"chr2R",14929135,14929828,8.23232,"FBgn0027596","Promoter"
"chr2R",14935798,14936665,5.81481,"FBgn0033984","Promoter"
"chr2R",14937437,14937967,2.73086,"FBgn0033984","Exon (FBtr0303759/FBgn0033984, exon 5 of 6)"
"chr2R",14962377,14968983,10.2796,"FBgn0033987","Promoter"
"chr2R",14970142,14971020,10.2677,"FBgn0033987","Intron (FBtr0087409/FBgn0033987, intron 1 of 5)"
"chr2R",14971886,14972676,16.1366,"FBgn0033987","Exon (FBtr0087409/FBgn0033987, exon 2 of 6)"
"chr2R",14973122,14975798,8.79259,"FBgn0033987","Promoter"
"chr2R",14977840,14979669,5.43653,"FBgn0033988","Exon (FBtr0087409/FBgn0033987, exon 4 of 6)"
"chr2R",14981245,14982303,12.6509,"FBgn0033988","Promoter"
"chr2R",14984205,14984715,27.8654,"FBgn0050241","Promoter"
"chr2R",14986722,14987226,5.69005,"FBgn0050241","Intron (FBtr0301507/FBgn0033988, intron 1 of 3)"
"chr2R",14990174,14991090,3.02904,"FBgn0033989","3' UTR"
"chr2R",14992747,14993429,5.25426,"FBgn0033990","Promoter"
"chr2R",15033868,15034611,5.13369,"FBgn0266791","Intron (FBtr0087413/FBgn0029082, intron 1 of 11)"
"chr2R",15128678,15130092,26.7132,"FBgn0015371","Promoter"
"chr2R",15130634,15131536,5.73479,"FBgn0015371","Intron (FBtr0087416/FBgn0015371, intron 1 of 4)"
"chr2R",15132394,15132864,5.514,"FBgn0015371","Intron (FBtr0087416/FBgn0015371, intron 1 of 4)"
"chr2R",15133775,15135122,15.9006,"FBgn0015371","Intron (FBtr0087416/FBgn0015371, intron 1 of 4)"
"chr2R",15135497,15137704,2.68119,"FBgn0015371","Intron (FBtr0087416/FBgn0015371, intron 1 of 4)"
"chr2R",15212964,15213557,12.0827,"FBgn0033998","Promoter"
"chr2R",15216295,15217422,3.61802,"FBgn0034000","Promoter"
"chr2R",15225250,15226558,5.12221,"FBgn0265508","Promoter"
"chr2R",15237074,15237550,2.71944,"FBgn0259878","Intron (FBtr0087398/FBgn0259878, intron 2 of 8)"
"chr2R",15245451,15247251,6.60646,"FBgn0003328","Distal Intergenic"
"chr2R",15248411,15249853,23.2833,"FBgn0003328","Promoter"
"chr2R",15250467,15251152,2.50491,"FBgn0003328","Intron (FBtr0087369/FBgn0003328, intron 1 of 7)"
"chr2R",15252502,15253694,56.9376,"FBgn0003328","Promoter"
"chr2R",15254103,15254833,6.54081,"FBgn0003328","Exon (FBtr0087369/FBgn0003328, exon 2 of 8)"
"chr2R",15311696,15312766,3.89379,"FBgn0004698","Promoter"
"chr2R",15320866,15321988,5.71644,"FBgn0034009","Promoter"
"chr2R",15322561,15323608,7.14564,"FBgn0013750","Promoter"
"chr2R",15350092,15350867,11.0861,"FBgn0034013","Promoter"
"chr2R",15381442,15382743,15.0902,"FBgn0026370","Promoter"
"chr2R",15385101,15385439,2.56271,"FBgn0026370","3' UTR"
"chr2R",15472358,15475408,14.4368,"FBgn0034021","3' UTR"
"chr2R",15478320,15478844,5.16851,"FBgn0034021","Intron (FBtr0345392/FBgn0034021, intron 1 of 4)"
"chr2R",15479349,15481350,14.5904,"FBgn0034021","Intron (FBtr0345392/FBgn0034021, intron 1 of 4)"
"chr2R",15481834,15482946,63.1947,"FBgn0034021","Promoter"
"chr2R",15483693,15485480,8.4058,"FBgn0034021","Promoter"
"chr2R",15486648,15487015,7.39534,"FBgn0034021","Exon (FBtr0273307/FBgn0034022, exon 4 of 5)"
"chr2R",15490186,15492464,10.368,"FBgn0034022","Intron (FBtr0273307/FBgn0034022, intron 2 of 4)"
"chr2R",15493707,15494055,3.45246,"FBgn0034022","Intron (FBtr0273307/FBgn0034022, intron 2 of 4)"
"chr2R",15494599,15495877,4.94964,"FBgn0034022","Intron (FBtr0273307/FBgn0034022, intron 2 of 4)"
"chr2R",15496611,15497631,51.7425,"FBgn0034022","Promoter"
"chr2R",15511757,15512882,8.90965,"FBgn0034025","Promoter"
"chr2R",15513311,15514955,20.9799,"FBgn0034025","Promoter"
"chr2R",15523479,15524481,3.75821,"FBgn0019968","Exon (FBtr0329956/FBgn0019968, exon 8 of 17)"
"chr2R",15531100,15532195,18.2612,"FBgn0019968","Promoter"
"chr2R",15538394,15538759,3.26962,"FBgn0050467","Promoter"
"chr2R",15541466,15542287,14.4266,"FBgn0022097","Promoter"
"chr2R",15542689,15543163,4.17108,"FBgn0034029","Promoter"
"chr2R",15544195,15544999,4.16885,"FBgn0034029","3' UTR"
"chr2R",15598468,15599827,6.00773,"FBgn0260429","Distal Intergenic"
"chr2R",15600894,15602587,8.99214,"FBgn0260429","Distal Intergenic"
"chr2R",15610884,15616986,75.2546,"FBgn0260429","Promoter"
"chr2R",15617449,15618339,6.13851,"FBgn0260429","Intron (FBtr0300853/FBgn0260429, intron 1 of 3)"
"chr2R",15619242,15620604,9.51916,"FBgn0260429","Intron (FBtr0300853/FBgn0260429, intron 1 of 3)"
"chr2R",15621414,15622047,3.72515,"FBgn0260429","Intron (FBtr0300853/FBgn0260429, intron 1 of 3)"
"chr2R",15623863,15624603,5.44419,"FBgn0260429","Intron (FBtr0300853/FBgn0260429, intron 1 of 3)"
"chr2R",15625106,15625478,5.14608,"FBgn0260429","Intron (FBtr0300853/FBgn0260429, intron 1 of 3)"
"chr2R",15626097,15628221,6.37803,"FBgn0260429","Intron (FBtr0300853/FBgn0260429, intron 1 of 3)"
"chr2R",15628941,15629530,2.54931,"FBgn0260429","Intron (FBtr0300853/FBgn0260429, intron 1 of 3)"
"chr2R",15632792,15633710,4.02195,"FBgn0260429","Intron (FBtr0300853/FBgn0260429, intron 2 of 3)"
"chr2R",15634146,15634667,3.25253,"FBgn0260429","Intron (FBtr0300853/FBgn0260429, intron 2 of 3)"
"chr2R",15635450,15636405,7.03265,"FBgn0262403","Intron (FBtr0300853/FBgn0260429, intron 2 of 3)"
"chr2R",15637750,15638186,4.15421,"FBgn0262403","3' UTR"
"chr2R",15638569,15638925,1.91394,"FBgn0262403","Intron (FBtr0300853/FBgn0260429, intron 3 of 3)"
"chr2R",15639677,15640134,1.74689,"FBgn0262403","Intron (FBtr0300853/FBgn0260429, intron 3 of 3)"
"chr2R",15640865,15641404,8.77834,"FBgn0262403","Intron (FBtr0300853/FBgn0260429, intron 3 of 3)"
"chr2R",15643466,15644174,2.54931,"FBgn0262403","Intron (FBtr0300853/FBgn0260429, intron 3 of 3)"
"chr2R",15646016,15648216,4.85457,"FBgn0262403","Intron (FBtr0300853/FBgn0260429, intron 3 of 3)"
"chr2R",15649063,15649621,3.25253,"FBgn0262403","Intron (FBtr0300853/FBgn0260429, intron 3 of 3)"
"chr2R",15650177,15651005,4.85457,"FBgn0262403","3' UTR"
"chr2R",15651748,15652392,1.32289,"FBgn0262403","Intron (FBtr0340006/FBgn0260429, intron 4 of 4)"
"chr2R",15654133,15655110,5.74908,"FBgn0262403","Intron (FBtr0340006/FBgn0260429, intron 4 of 4)"
"chr2R",15655640,15656013,4.57002,"FBgn0262403","Intron (FBtr0340006/FBgn0260429, intron 4 of 4)"
"chr2R",15656363,15659174,18.7393,"FBgn0262403","Promoter"
"chr2R",15662061,15666389,38.2332,"FBgn0023441","Promoter"
"chr2R",15672148,15673204,19.5946,"FBgn0023441","5' UTR"
"chr2R",15674624,15676766,64.5373,"FBgn0023441","Promoter"
"chr2R",15677218,15678879,7.18466,"FBgn0034035","Promoter"
"chr2R",15679495,15679965,11.6737,"FBgn0262512","Promoter"
"chr2R",15682778,15684129,6.73807,"FBgn0284254","Promoter"
"chr2R",15735123,15736119,65.5821,"FBgn0050089","Promoter"
"chr2R",15738982,15739962,13.4868,"FBgn0050089","Intron (FBtr0087285/FBgn0050089, intron 3 of 6)"
"chr2R",15741128,15741922,4.24895,"FBgn0050089","Intron (FBtr0087285/FBgn0050089, intron 3 of 6)"
"chr2R",15763170,15763524,2.32968,"FBgn0265991","3' UTR"
"chr2R",15781486,15781889,4.05708,"FBgn0265991","Exon (FBtr0100387/FBgn0265991, exon 5 of 15)"
"chr2R",15783000,15783432,2.01398,"FBgn0265991","Exon (FBtr0100387/FBgn0265991, exon 3 of 15)"
"chr2R",15784147,15785332,1.33549,"FBgn0265991","Intron (FBtr0100387/FBgn0265991, intron 2 of 14)"
"chr2R",15805615,15806466,3.1336,"FBgn0265991","Intron (FBtr0340013/FBgn0034046, intron 1 of 5)"
"chr2R",15807474,15807999,2.74175,"FBgn0265991","Intron (FBtr0340013/FBgn0034046, intron 1 of 5)"
"chr2R",15810510,15812437,15.311,"FBgn0265991","Intron (FBtr0340013/FBgn0034046, intron 1 of 5)"
"chr2R",15814815,15815195,3.1167,"FBgn0265991","Promoter"
"chr2R",15815657,15817702,13.1044,"FBgn0265991","Promoter"
"chr2R",15847262,15848106,3.19639,"FBgn0034045","Promoter"
"chr2R",15848576,15849435,24.0187,"FBgn0034046","Promoter"
"chr2R",15861541,15862194,1.30258,"FBgn0022160","Promoter"
"chr2R",15905417,15906007,2.13712,"FBgn0053463","Intron (FBtr0330732/FBgn0264089, intron 1 of 19)"
"chr2R",15921291,15922199,23.3023,"FBgn0264089","Promoter"
"chr2R",15929671,15931938,25.5281,"FBgn0034049","Promoter"
"chr2R",15932465,15933568,5.13298,"FBgn0034049","Promoter"
"chr2R",15934140,15935818,16.7968,"FBgn0015247","Promoter"
"chr2R",15938440,15939814,9.19476,"FBgn0034051","Promoter"
"chr2R",15951191,15953123,33.2799,"FBgn0265045","Promoter"
"chr2R",15955329,15956070,3.67024,"FBgn0034054","Promoter"
"chr2R",15990092,15991239,13.5951,"FBgn0034057","Promoter"
"chr2R",15991592,15991978,3.83546,"FBgn0034057","Promoter"
"chr2R",15992622,15996460,41.0059,"FBgn0034059","Promoter"
"chr2R",15996851,15998545,8.05126,"FBgn0020236","Exon (FBtr0300597/FBgn0020236, exon 3 of 9)"
"chr2R",15999111,16001268,39.0391,"FBgn0020236","Promoter"
"chr2R",16002055,16002479,6.04656,"FBgn0034060","Promoter"
"chr2R",16006019,16007617,7.36587,"FBgn0034061","Promoter"
"chr2R",16013056,16014786,31.2943,"FBgn0010590","Promoter"
"chr2R",16015359,16017076,11.3507,"FBgn0034066","Promoter"
"chr2R",16017622,16018784,54.8156,"FBgn0034067","Promoter"
"chr2R",16019992,16021165,3.41148,"FBgn0034067","Intron (FBtr0087207/FBgn0034067, intron 1 of 7)"
"chr2R",16023058,16026190,13.2863,"FBgn0034068","3' UTR"
"chr2R",16026761,16027838,7.88722,"FBgn0034068","Promoter"
"chr2R",16047691,16048357,2.64384,"FBgn0034071","Promoter"
"chr2R",16083689,16084942,7.85163,"FBgn0263334","Exon (FBtr0306238/FBgn0034072, exon 12 of 15)"
"chr2R",16088353,16088822,1.92026,"FBgn0263334","Exon (FBtr0306238/FBgn0034072, exon 5 of 15)"
"chr2R",16089575,16092545,6.02429,"FBgn0034072","5' UTR"
"chr2R",16092897,16093339,2.68013,"FBgn0034072","Intron (FBtr0306238/FBgn0034072, intron 1 of 14)"
"chr2R",16094822,16095739,7.8949,"FBgn0034072","Intron (FBtr0306238/FBgn0034072, intron 1 of 14)"
"chr2R",16096257,16096792,11.1341,"FBgn0034072","Intron (FBtr0306238/FBgn0034072, intron 1 of 14)"
"chr2R",16097219,16098553,11.5804,"FBgn0034072","Promoter"
"chr2R",16102875,16105157,19.1708,"FBgn0014020","Promoter"
"chr2R",16105883,16106332,2.4427,"FBgn0014020","3' UTR"
"chr2R",16108808,16109781,6.1999,"FBgn0265605","Promoter"
"chr2R",16124953,16126579,54.5201,"FBgn0086676","Promoter"
"chr2R",16127277,16128160,4.98186,"FBgn0086676","Intron (FBtr0089593/FBgn0086676, intron 1 of 7)"
"chr2R",16128528,16130043,13.999,"FBgn0086676","Intron (FBtr0089593/FBgn0086676, intron 1 of 7)"
"chr2R",16131773,16132893,3.16351,"FBgn0001124","Exon (FBtr0089593/FBgn0086676, exon 2 of 8)"
"chr2R",16134990,16137477,18.3635,"FBgn0001124","Promoter"
"chr2R",16138634,16139147,12.6322,"FBgn0001124","Promoter"
"chr2R",16142537,16143803,6.68511,"FBgn0027091","Promoter"
"chr2R",16150086,16151126,43.7117,"FBgn0034083","Promoter"
"chr2R",16154321,16154740,2.85913,"FBgn0267656","Promoter"
"chr2R",16155525,16156003,5.54901,"FBgn0267656","Intron (FBtr0302084/FBgn0034083, intron 1 of 8)"
"chr2R",16160210,16161020,9.45429,"FBgn0034082","Intron (FBtr0302084/FBgn0034083, intron 1 of 8)"
"chr2R",16169723,16170646,5.95721,"FBgn0034084","Promoter"
"chr2R",16178864,16181247,15.0881,"FBgn0015754","Promoter"
"chr2R",16185302,16185864,7.81587,"FBgn0034086","Promoter"
"chr2R",16186693,16187888,13.8789,"FBgn0034087","Promoter"
"chr2R",16195256,16195846,2.25465,"FBgn0262166","Promoter"
"chr2R",16196488,16198854,45.3736,"FBgn0262026","Promoter"
"chr2R",16204708,16205423,2.06236,"FBgn0034091","Promoter"
"chr2R",16209478,16210260,1.38619,"FBgn0034091","Promoter"
"chr2R",16216873,16221756,94.5056,"FBgn0050238","Promoter"
"chr2R",16227528,16227895,4.44718,"FBgn0034094","Exon (FBtr0087130/FBgn0034094, exon 2 of 4)"
"chr2R",16230425,16231075,3.09513,"FBgn0034093","Promoter"
"chr2R",16268067,16269529,4.36334,"FBgn0001308","Exon (FBtr0087184/FBgn0001308, exon 3 of 4)"
"chr2R",16269945,16271924,14.8621,"FBgn0001308","Promoter"
"chr2R",16294594,16295000,2.11776,"FBgn0034110","Promoter"
"chr2R",16320255,16320657,3.64292,"FBgn0034113","Promoter"
"chr2R",16322444,16323453,3.82756,"FBgn0034114","Promoter"
"chr2R",16336090,16337320,16.8981,"FBgn0010611","Promoter"
"chr2R",16338133,16342343,86.2488,"FBgn0010611","Promoter"
"chr2R",16386430,16387498,45.6415,"FBgn0264273","Promoter"
"chr2R",16516122,16517360,3.81172,"FBgn0011260","Promoter"
