"seqnames","start","end","V6","geneId"
"chr2R",19467453,19470298,22.5637,"FBgn0260934"
"chr2R",19485705,19486796,18.7333,"FBgn0034451"
"chr2R",19491258,19491757,4.41758,"FBgn0034452"
"chr2R",19492375,19493184,3.75901,"FBgn0026378"
"chr2R",19503264,19503982,3.67154,"FBgn0034455"
"chr2R",19546382,19546855,7.45865,"FBgn0003435"
"chr2R",19547593,19548043,2.75928,"FBgn0003435"
"chr2R",19551536,19554915,7.68227,"FBgn0262571"
"chr2R",19561217,19567159,11.2379,"FBgn0003435"
"chr2R",19585089,19587550,10.2422,"FBgn0262170"
"chr2R",19593383,19600990,8.33346,"FBgn0034459"
"chr2R",19601400,19602648,14.5238,"FBgn0265666"
"chr2R",19603114,19605450,9.47334,"FBgn0265666"
"chr2R",19605935,19610902,14.8637,"FBgn0265667"
"chr2R",19628379,19631588,26.158,"FBgn0003435"
"chr2R",19667319,19668172,3.17919,"FBgn0015949"
"chr2R",19668819,19669785,12.1448,"FBgn0015949"
"chr2R",19725185,19727604,57.0864,"FBgn0011849"
"chr2R",19727957,19728341,39.8901,"FBgn0011848"
"chr2R",19728801,19732407,87.2128,"FBgn0050220"
"chr2R",19732861,19736780,49.8835,"FBgn0053433"
"chr2R",19737345,19738407,96.6382,"FBgn0053429"
"chr2R",19738890,19740292,224.695,"FBgn0053424"
"chr2R",19740687,19741796,130.375,"FBgn0053420"
"chr2R",19743044,19746621,140.496,"FBgn0053407"
"chr2R",19747224,19751912,138.463,"FBgn0053392"
"chr2R",19752334,19759330,154.988,"FBgn0053372"
"chr2R",19759831,19761207,103.711,"FBgn0053367"
"chr2R",19761780,19762265,5.45396,"FBgn0053364"
"chr2R",19762803,19766158,205.558,"FBgn0053354"
"chr2R",19802476,19802856,44.8095,"FBgn0011897"
"chr2R",19826492,19831263,36.7643,"FBgn0034476"
"chr2R",19843882,19844245,2.49012,"FBgn0265762"
"chr2R",19981689,19982571,12.6882,"FBgn0034479"
"chr2R",20000229,20000954,27.308,"FBgn0050212"
"chr2R",20111373,20116374,60.453,"FBgn0004364"
"chr2R",20149385,20149903,1.48226,"FBgn0266764"
"chr2R",20243170,20245318,11.4636,"FBgn0034488"
"chr2R",20253744,20254183,4.48297,"FBgn0034490"
"chr2R",20256840,20257337,6.09677,"FBgn0025720"
"chr2R",20257715,20259972,25.0393,"FBgn0034491"
"chr2R",20261877,20262674,4.24434,"FBgn0005655"
"chr2R",20263931,20266300,33.9389,"FBgn0010411"
"chr2R",20273580,20274515,43.3748,"FBgn0034494"
"chr2R",20286300,20286871,4.34333,"FBgn0034498"
"chr2R",20302684,20305436,10.6556,"FBgn0265852"
"chr2R",20305975,20308469,29.8623,"FBgn0034500"
"chr2R",20319546,20319907,2.70307,"FBgn0027529"
"chr2R",20320345,20321842,41.5841,"FBgn0027529"
"chr2R",20325931,20326787,18.4218,"FBgn0034503"
"chr2R",20327297,20331312,9.43144,"FBgn0034504"
"chr2R",20560821,20562881,9.10482,"FBgn0034521"
"chr2R",20563389,20563932,7.12394,"FBgn0263000"
"chr2R",20577317,20582302,39.3946,"FBgn0028622"
"chr2R",20587689,20588711,4.50256,"FBgn0267791"
"chr2R",20602644,20603807,1.62751,"FBgn0267791"
"chr2R",20617234,20618247,21.3435,"FBgn0050147"
"chr2R",20618848,20620036,4.68376,"FBgn0034527"
"chr2R",20628828,20633843,15.1662,"FBgn0034530"
"chr2R",20641086,20643460,11.5919,"FBgn0034535"
"chr2R",20644166,20647343,52.6497,"FBgn0034540"
"chr2R",20661205,20661649,2.78205,"FBgn0034541"
"chr2R",20666450,20667286,39.0336,"FBgn0034542"
"chr2R",20671293,20671821,4.86163,"FBgn0034543"
"chr2R",20698429,20699414,27.1228,"FBgn0040726"
"chr2R",20827883,20836162,44.5125,"FBgn0011674"
"chr2R",20975385,20978498,22.6545,"FBgn0034564"
"chr2R",20994965,20996711,25.8528,"FBgn0034570"
"chr2R",20997304,20997833,4.85164,"FBgn0034570"
"chr2R",21007813,21009458,14.5174,"FBgn0050291"
"chr2R",21010549,21011850,6.07975,"FBgn0001133"
"chr2R",21012278,21013048,4.3294,"FBgn0034572"
"chr2R",21016668,21017288,7.11259,"FBgn0034573"
"chr2R",21025208,21028122,13.2062,"FBgn0034576"
"chr2R",21029913,21030418,3.3881,"FBgn0266641"
"chr2R",21055239,21057231,21.085,"FBgn0003391"
"chr2R",21057818,21059025,13.2263,"FBgn0034577"
"chr2R",21070497,21072869,42.1374,"FBgn0034583"
"chr2R",21076827,21077292,11.1106,"FBgn0003748"
"chr2R",21126306,21127066,5.4369,"FBgn0020312"
"chr2R",21127483,21128433,14.6,"FBgn0020312"
"chr2R",21140463,21142121,17.5506,"FBgn0034590"
"chr2R",21143551,21145962,55.3885,"FBgn0021872"
"chr2R",21146553,21147384,3.19067,"FBgn0026582"
"chr2R",21159552,21160487,2.52806,"FBgn0050389"
"chr2R",21160995,21162614,55.2093,"FBgn0011871"
"chr2R",21167095,21168586,13.7501,"FBgn0034598"
"chr2R",21169033,21170501,14.3518,"FBgn0034599"
"chr2R",21171132,21171496,1.92095,"FBgn0261850"
"chr2R",21178880,21179382,4.05037,"FBgn0003162"
"chr2R",21181015,21181738,65.708,"FBgn0053539"
"chr2R",21182589,21185669,100.373,"FBgn0003891"
"chr2R",21200390,21202252,53.0748,"FBgn0265180"
"chr2R",21249605,21251422,34.5601,"FBgn0034606"
"chr2R",21282819,21283403,2.69554,"FBgn0034611"
"chr2R",21291976,21293208,8.24661,"FBgn0050392"
"chr2R",21293708,21295834,31.1215,"FBgn0016726"
"chr2R",21318633,21319237,4.29252,"FBgn0250824"
"chr2R",21321982,21325587,42.136,"FBgn0020306"
"chr2R",21327562,21327917,3.03451,"FBgn0086024"
"chr2R",21332348,21332711,2.17063,"FBgn0086025"
"chr2R",21378980,21379591,56.4895,"FBgn0000395"
"chr2R",21383008,21384264,3.20602,"FBgn0034626"
"chr2R",21480794,21481170,9.58679,"FBgn0010415"
"chr2R",21493441,21497548,96.0506,"FBgn0010470"
"chr2R",21502179,21503057,4.7426,"FBgn0043070"
"chr2R",21522386,21525262,17.4958,"FBgn0003731"
"chr2R",21528586,21531807,10.0551,"FBgn0265938"
"chr2R",21535750,21536437,6.61454,"FBgn0050286"
"chr2R",21546149,21548974,59.7841,"FBgn0003731"
"chr2R",21612770,21613359,34.7449,"FBgn0034639"
"chr2R",21613869,21614710,1.48517,"FBgn0034639"
"chr2R",21616073,21616755,8.25933,"FBgn0042180"
"chr2R",21617214,21617659,2.23721,"FBgn0042180"
"chr2R",21623706,21624414,14.2942,"FBgn0016641"
"chr2R",21625110,21625717,8.9474,"FBgn0034641"
"chr2R",21634739,21636405,10.266,"FBgn0034643"
"chr2R",21646058,21646692,34.3338,"FBgn0034644"
"chr2R",21647127,21647593,2.75156,"FBgn0034644"
"chr2R",21656524,21657067,4.51699,"FBgn0264327"
"chr2R",21658322,21659663,11.5292,"FBgn0034645"
"chr2R",21668106,21669712,3.98662,"FBgn0034649"
"chr2R",21670368,21671373,7.65957,"FBgn0034650"
"chr2R",21685340,21687553,23.649,"FBgn0034654"
"chr2R",21690683,21691087,4.34184,"FBgn0027360"
"chr2R",21698782,21701821,10.9004,"FBgn0004362"
"chr2R",21702668,21704418,9.07884,"FBgn0010228"
"chr2R",21713311,21714921,28.2548,"FBgn0004362"
"chr2R",21717310,21717703,4.59207,"FBgn0050398"
"chr2R",21718058,21718414,3.34995,"FBgn0050404"
"chr2R",21719140,21719862,5.20926,"FBgn0050404"
"chr2R",21720833,21721312,9.65618,"FBgn0034657"
"chr2R",21798047,21802275,51.1276,"FBgn0034661"
"chr2R",21871975,21872505,18.3968,"FBgn0085397"
"chr2R",21973211,21973767,2.77587,"FBgn0034674"
"chr2R",22060969,22061927,8.35144,"FBgn0034684"
"chr2R",22075966,22077182,29.1381,"FBgn0067102"
"chr2R",22103336,22104136,1.82222,"FBgn0034694"
"chr2R",22111352,22116871,12.9875,"FBgn0050280"
"chr2R",22121750,22122215,4.10848,"FBgn0002715"
"chr2R",22126218,22127369,15.6044,"FBgn0034697"
"chr2R",22136853,22137286,40.4811,"FBgn0000008"
"chr2R",22137682,22141129,13.7052,"FBgn0029084"
"chr2R",22162843,22168532,18.5609,"FBgn0085235"
"chr2R",22173037,22174477,7.11924,"FBgn0034703"
"chr2R",22175105,22176216,6.23381,"FBgn0034704"
"chr2R",22179602,22180365,23.9854,"FBgn0034706"
"chr2R",22183275,22183750,3.22829,"FBgn0034707"
"chr2R",22186020,22187514,10.9217,"FBgn0034708"
"chr2R",22190635,22192169,3.75797,"FBgn0034709"
"chr2R",22192706,22193177,3.74891,"FBgn0034709"
"chr2R",22196963,22197485,13.2592,"FBgn0086027"
"chr2R",22212887,22213814,4.94562,"FBgn0025186"
"chr2R",22243884,22244745,39.3689,"FBgn0020307"
"chr2R",22270847,22271282,24.5205,"FBgn0020307"
"chr2R",22298678,22300941,7.22408,"FBgn0034718"
"chr2R",22301672,22302019,3.55116,"FBgn0034718"
"chr2R",22309081,22312040,14.5381,"FBgn0034718"
"chr2R",22317624,22321608,96.9495,"FBgn0013272"
"chr2R",22323375,22324515,12.1423,"FBgn0013272"
"chr2R",22324892,22328509,4.85457,"FBgn0013272"
"chr2R",22330412,22330888,2.21623,"FBgn0016053"
"chr2R",22375485,22376330,4.77284,"FBgn0034722"
"chr2R",22383103,22384261,31.1204,"FBgn0034723"
"chr2R",22387087,22387468,2.83577,"FBgn0265978"
"chr2R",22391609,22402421,66.4007,"FBgn0034724"
"chr2R",22408503,22408870,1.56987,"FBgn0053200"
"chr2R",22410348,22411462,28.9029,"FBgn0022984"
"chr2R",22414098,22415409,11.968,"FBgn0022986"
"chr2R",22415888,22417505,11.604,"FBgn0266645"
"chr2R",22419655,22420275,13.5199,"FBgn0034727"
"chr2R",22421157,22421533,2.51949,"FBgn0034728"
"chr2R",22544739,22547056,13.1331,"FBgn0003175"
"chr2R",22561400,22562055,11.5967,"FBgn0003175"
"chr2R",22592355,22593044,12.3347,"FBgn0260866"
"chr2R",22604362,22605594,6.28412,"FBgn0034742"
"chr2R",22606063,22608106,44.5957,"FBgn0034743"
"chr2R",22608531,22610113,7.00462,"FBgn0034744"
"chr2R",22636099,22636871,5.47868,"FBgn0034748"
"chr2R",22637225,22637569,2.6787,"FBgn0019949"
"chr2R",22638552,22641418,44.6684,"FBgn0034750"
"chr2R",22643571,22646538,217.515,"FBgn0034753"
"chr2R",22656706,22657887,5.44419,"FBgn0263030"
"chr2R",22670799,22672167,19.1798,"FBgn0034763"
"chr2R",22685876,22689572,35.6715,"FBgn0020257"
"chr2R",22699720,22700850,12.4301,"FBgn0005631"
"chr2R",22726899,22729429,55.326,"FBgn0028371"
"chr2R",22736406,22737038,12.4782,"FBgn0028371"
"chr2R",22739710,22740598,28.36,"FBgn0028371"
"chr2R",22798984,22803005,38.0841,"FBgn0011211"
"chr2R",22852889,22853252,1.80921,"FBgn0034786"
"chr2R",22854431,22857211,24.8066,"FBgn0010078"
"chr2R",22881819,22882586,3.0326,"FBgn0034791"
"chr2R",22883089,22883798,8.16683,"FBgn0034791"
"chr2R",22885499,22885933,4.56551,"FBgn0034792"
"chr2R",22886681,22888549,11.8685,"FBgn0034793"
"chr2R",22894977,22895682,10.1865,"FBgn0034797"
"chr2R",22896117,22898392,50.9188,"FBgn0034797"
"chr2R",22923236,22924426,14.7983,"FBgn0010660"
"chr2R",22925190,22926928,17.5507,"FBgn0261564"
"chr2R",22932954,22935179,28.7049,"FBgn0034800"
"chr2R",22935517,22936680,26.8447,"FBgn0034802"
"chr2R",22937851,22938251,6.66376,"FBgn0034803"
"chr2R",22938643,22939196,1.92898,"FBgn0034803"
"chr2R",22940534,22941007,2.65017,"FBgn0034804"
"chr2R",22997841,22999122,81.1991,"FBgn0034808"
"chr2R",23042369,23042984,5.08164,"FBgn0261705"
"chr2R",23054688,23055657,10.7524,"FBgn0265187"
"chr2R",23061906,23063602,8.45808,"FBgn0010622"
"chr2R",23067252,23068194,23.7551,"FBgn0021979"
"chr2R",23071073,23072758,81.9089,"FBgn0050201"
"chr2R",23073168,23074584,11.7908,"FBgn0065073"
"chr2R",23078308,23078788,1.56797,"FBgn0034817"
"chr2R",23203205,23204037,34.3947,"FBgn0085400"
"chr2R",23344923,23348316,23.5443,"FBgn0034846"
"chr2R",23355237,23357275,12.0681,"FBgn0050410"
"chr2R",23358835,23360109,5.47688,"FBgn0085453"
"chr2R",23364744,23366101,8.58873,"FBgn0003977"
"chr2R",23367179,23367990,3.66968,"FBgn0034853"
"chr2R",23375321,23376973,6.88318,"FBgn0034854"
"chr2R",23377992,23379869,9.36956,"FBgn0041712"
"chr2R",23381287,23383404,22.6048,"FBgn0040660"
"chr2R",23385050,23388969,26.6417,"FBgn0034858"
"chr2R",23402850,23403417,3.07307,"FBgn0034859"
"chr2R",23418449,23421088,18.6139,"FBgn0034860"
"chr2R",23421576,23428865,74.6571,"FBgn0034861"
"chr2R",23524378,23525308,4.07458,"FBgn0261786"
"chr2R",23544122,23550923,15.5168,"FBgn0034876"
"chr2R",23551414,23551785,3.63921,"FBgn0034878"
"chr2R",23552275,23553102,4.50051,"FBgn0034878"
"chr2R",23555249,23556129,5.43206,"FBgn0034879"
"chr2R",23560620,23561052,2.69554,"FBgn0015277"
"chr2R",23564627,23565908,7.6704,"FBgn0015903"
"chr2R",23566615,23567251,5.30856,"FBgn0015903"
"chr2R",23580636,23582347,65.2272,"FBgn0015903"
"chr2R",23594573,23596639,5.31509,"FBgn0015903"
"chr2R",23615794,23616568,10.3385,"FBgn0034883"
"chr2R",23659294,23661123,21.8404,"FBgn0266377"
"chr2R",23667063,23667792,46.0982,"FBgn0266377"
"chr2R",23681242,23682174,2.24137,"FBgn0034887"
"chr2R",23696839,23697607,4.13427,"FBgn0050183"
"chr2R",23698312,23698903,2.37417,"FBgn0034893"
"chr2R",23701442,23702322,11.5587,"FBgn0034894"
"chr2R",23703139,23703605,2.12857,"FBgn0013548"
"chr2R",23707082,23708691,10.916,"FBgn0002174"
"chr2R",23709345,23709795,6.84385,"FBgn0011297"
"chr2R",23713688,23714627,52.3718,"FBgn0034897"
"chr2R",23746143,23746807,14.5648,"FBgn0000562"
"chr2R",23752916,23753287,4.78261,"FBgn0034902"
"chr2R",23807781,23808163,1.99473,"FBgn0010278"
"chr2R",23810532,23811280,8.81522,"FBgn0028411"
"chr2R",23817563,23818441,32.2558,"FBgn0034909"
"chr2R",23839823,23840349,34.4948,"FBgn0086659"
"chr2R",23842649,23843103,2.82982,"FBgn0003401"
"chr2R",23843860,23844594,8.61555,"FBgn0034913"
"chr2R",23845021,23846725,18.4397,"FBgn0034914"
"chr2R",23849375,23851068,13.2357,"FBgn0034915"
"chr2R",23851775,23852688,5.46828,"FBgn0024234"
"chr2R",23856179,23856884,10.5158,"FBgn0034918"
"chr2R",23859891,23860406,4.97203,"FBgn0004581"
"chr2R",23862115,23862506,5.02234,"FBgn0025790"
"chr2R",23863263,23865708,14.2503,"FBgn0025335"
"chr2R",23866241,23868555,26.665,"FBgn0025352"
"chr2R",23870245,23874268,24.6691,"FBgn0011236"
"chr2R",23878727,23879372,4.31011,"FBgn0020372"
"chr2R",23881131,23881696,4.0065,"FBgn0025336"
"chr2R",23889209,23890092,10.8082,"FBgn0034921"
"chr2R",23897281,23897960,5.57981,"FBgn0034925"
"chr2R",23903949,23905091,10.6533,"FBgn0034928"
"chr2R",23905438,23907304,12.3568,"FBgn0015268"
"chr2R",23925235,23927810,19.3899,"FBgn0034931"
"chr2R",23929799,23933470,6.37326,"FBgn0263006"
"chr2R",23940388,23942075,14.6997,"FBgn0023477"
"chr2R",23942524,23944772,26.405,"FBgn0001123"
"chr2R",23949487,23950582,4.72685,"FBgn0034937"
"chr2R",23951462,23951815,4.62275,"FBgn0034937"
"chr2R",23964743,23966711,44.4466,"FBgn0020764"
"chr2R",23968200,23968991,7.39587,"FBgn0003008"
"chr2R",23970527,23972073,11.1397,"FBgn0034946"
"chr2R",23976288,23977143,10.5239,"FBgn0034948"
"chr2R",23978391,23979579,27.6012,"FBgn0005612"
"chr2R",23980051,23981079,15.8197,"FBgn0005612"
"chr2R",23985592,23986101,3.46685,"FBgn0050178"
"chr2R",23986968,23987328,1.86726,"FBgn0050178"
"chr2R",23987925,23988676,4.7874,"FBgn0283509"
"chr2R",24014222,24014637,3.94938,"FBgn0053519"
"chr2R",24015614,24016773,7.85708,"FBgn0034956"
"chr2R",24022403,24023611,4.85509,"FBgn0034959"
"chr2R",24024268,24025563,7.68179,"FBgn0283494"
"chr2R",24026691,24028712,9.60204,"FBgn0011695"
"chr2R",24029444,24030105,4.74094,"FBgn0034961"
"chr2R",24031943,24033811,11.7453,"FBgn0013764"
"chr2R",24034462,24034896,3.37959,"FBgn0034962"
"chr2R",24036234,24036882,3.05404,"FBgn0034963"
"chr2R",24037506,24038837,19.5511,"FBgn0034963"
"chr2R",24043179,24046930,135.342,"FBgn0011726"
"chr2R",24047576,24048208,4.12507,"FBgn0003353"
"chr2R",24057275,24059903,76.0258,"FBgn0285952"
"chr2R",24060388,24062433,96.2683,"FBgn0023170"
"chr2R",24063259,24065203,7.79379,"FBgn0283666"
"chr2R",24067442,24068250,29.5522,"FBgn0034970"
"chr2R",24069193,24070463,10.0029,"FBgn0034971"
"chr2R",24081803,24082541,6.36485,"FBgn0034974"
"chr2R",24085573,24085968,3.91436,"FBgn0086129"
"chr2R",24086683,24087178,4.40071,"FBgn0086129"
"chr2R",24097859,24098586,10.2789,"FBgn0023081"
"chr2R",24126094,24126464,1.82457,"FBgn0264297"
"chr2R",24132353,24133591,20.4636,"FBgn0041582"
"chr2R",24133966,24134840,7.6389,"FBgn0021875"
"chr2R",24136842,24137874,13.6456,"FBgn0034982"
"chr2R",24145545,24146740,8.04573,"FBgn0019643"
"chr2R",24154755,24158895,18.2549,"FBgn0260770"
"chr2R",24161848,24164175,20.6554,"FBgn0034985"
"chr2R",24173815,24174234,6.63215,"FBgn0034986"
"chr2R",24174893,24176620,10.0826,"FBgn0026169"
"chr2R",24183509,24184211,51.2477,"FBgn0082935"
"chr2R",24195838,24196419,7.07144,"FBgn0034988"
"chr2R",24197883,24199441,9.34517,"FBgn0034989"
"chr2R",24257831,24260417,44.5797,"FBgn0034997"
"chr2R",24275673,24276093,5.37729,"FBgn0005636"
"chr2R",24293938,24295350,32.0728,"FBgn0034999"
"chr2R",24305659,24312960,101.608,"FBgn0003888"
"chr2R",24334113,24334552,5.14608,"FBgn0005638"
"chr2R",24334960,24335458,7.0007,"FBgn0265309"
"chr2R",24342162,24342908,3.63067,"FBgn0004101"
"chr2R",24343631,24347082,18.4946,"FBgn0004101"
"chr2R",24347470,24353093,30.3867,"FBgn0266047"
"chr2R",24367888,24369745,13.6639,"FBgn0266046"
"chr2R",24373924,24374388,10.8017,"FBgn0053537"
"chr2R",24391507,24391855,2.32968,"FBgn0266048"
"chr2R",24401113,24402649,8.06472,"FBgn0035001"
"chr2R",24403009,24405298,19.0833,"FBgn0002787"
"chr2R",24513731,24515207,10.2256,"FBgn0284252"
"chr2R",24523942,24526871,29.9829,"FBgn0035016"
"chr2R",24531717,24535267,11.6737,"FBgn0035020"
"chr2R",24539362,24542124,21.4062,"FBgn0035023"
"chr2R",24543626,24544067,11.1487,"FBgn0035023"
"chr2R",24559347,24561053,20.2149,"FBgn0016687"
"chr2R",24561638,24563646,7.8198,"FBgn0035024"
"chr2R",24564176,24565082,2.78405,"FBgn0035025"
"chr2R",24565697,24566173,2.69554,"FBgn0035025"
"chr2R",24570967,24571527,3.54049,"FBgn0035027"
"chr2R",24580514,24583857,60.0497,"FBgn0020521"
"chr2R",24584854,24592430,17.6968,"FBgn0020521"
"chr2R",24595828,24601837,50.8628,"FBgn0035031"
"chr2R",24603603,24605500,28.007,"FBgn0035035"
"chr2R",24612139,24613165,7.99327,"FBgn0035039"
"chr2R",24631061,24631468,16.8137,"FBgn0015040"
"chr2R",24664607,24665023,2.52816,"FBgn0035046"
"chr2R",24667839,24669045,6.46622,"FBgn0260456"
"chr2R",24669639,24674193,18.3823,"FBgn0035047"
"chr2R",24674839,24686019,94.5147,"FBgn0035049"
"chr2R",24743787,24744893,23.9525,"FBgn0050421"
"chr2R",24757305,24758808,82.6612,"FBgn0035056"
"chr2R",24761630,24763569,15.9747,"FBgn0035059"
"chr2R",24765771,24768325,32.6688,"FBgn0027590"
"chr2R",24773488,24774897,5.88942,"FBgn0035060"
"chr2R",24775626,24776102,4.69056,"FBgn0264876"
"chr2R",24782298,24782819,3.73291,"FBgn0035064"
"chr2R",24783904,24784336,3.30615,"FBgn0035065"
"chr2R",24785597,24794447,97.3789,"FBgn0015801"
"chr2R",24814128,24815018,10.2803,"FBgn0000157"
"chr2R",24870389,24870958,5.41418,"FBgn0265193"
"chr2R",24874940,24875744,19.529,"FBgn0035073"
"chr2R",24881580,24883610,15.236,"FBgn0085442"
"chr2R",24900763,24904842,95.7795,"FBgn0066084"
"chr2R",24926642,24928325,30.6779,"FBgn0060296"
"chr2R",24938335,24943017,62.8194,"FBgn0022343"
"chr2R",24944071,24945990,31.5829,"FBgn0035084"
"chr2R",24957279,24958665,3.70193,"FBgn0266088"
"chr2R",24962501,24965121,23.8565,"FBgn0035087"
"chr2R",24968284,24973788,85.4027,"FBgn0035088"
"chr2R",24979546,24983538,50.3543,"FBgn0010435"
"chr2R",24985929,24986372,4.35284,"FBgn0010435"
"chr2R",24988216,24990401,9.63189,"FBgn0035091"
"chr2R",24999044,25011594,88.062,"FBgn0265434"
"chr2R",25012062,25012402,4.83941,"FBgn0004055"
"chr2R",25075887,25076311,38.5656,"FBgn0050198"
"chr2R",25076649,25077176,49.57,"FBgn0050199"
"chr2R",25167611,25167981,1.36666,"FBgn0054038"
"chr3L",73615,74030,5.71377,"FBgn0264720"
"chr3L",129368,129918,24.6559,"FBgn0020386"
"chr3L",130697,132953,37.4708,"FBgn0020386"
"chr3L",133489,138862,10.0091,"FBgn0020386"
"chr3L",140398,140856,5.29987,"FBgn0020386"
"chr3L",141251,142973,9.48815,"FBgn0020386"
"chr3L",146615,147280,2.16241,"FBgn0035099"
"chr3L",160792,161415,4.74421,"FBgn0035101"
"chr3L",175100,176100,9.79181,"FBgn0267456"
"chr3L",177041,178780,35.2067,"FBgn0035103"
"chr3L",180071,181083,39.1667,"FBgn0035104"
"chr3L",183946,186077,8.71893,"FBgn0027786"
"chr3L",198372,199660,4.86163,"FBgn0035106"
"chr3L",200322,202028,15.292,"FBgn0035107"
"chr3L",204808,205201,2.35759,"FBgn0025592"
"chr3L",206300,206989,14.2356,"FBgn0035109"
"chr3L",209916,213669,13.4827,"FBgn0027587"
"chr3L",222944,231690,404.699,"FBgn0035113"
"chr3L",245050,246840,13.2523,"FBgn0000541"
"chr3L",258234,264402,86.1971,"FBgn0035120"
"chr3L",271652,273057,6.13393,"FBgn0029002"
"chr3L",292474,293304,3.91662,"FBgn0264707"
"chr3L",297581,297931,2.60973,"FBgn0264707"
"chr3L",311040,311540,3.59845,"FBgn0004373"
"chr3L",318256,320256,22.1595,"FBgn0004373"
"chr3L",324168,324552,3.11282,"FBgn0052344"
"chr3L",331361,332462,16.976,"FBgn0035131"
"chr3L",341117,341828,17.2744,"FBgn0035132"
"chr3L",342251,342931,9.0907,"FBgn0035132"
"chr3L",347501,348835,6.38572,"FBgn0261985"
"chr3L",359694,361144,6.37938,"FBgn0265574"
"chr3L",361688,362120,2.44139,"FBgn0035137"
"chr3L",364824,380281,97.0691,"FBgn0035138"
"chr3L",392468,392818,4.4092,"FBgn0262139"
"chr3L",394564,396399,4.75124,"FBgn0264700"
"chr3L",432797,438134,180.487,"FBgn0001316"
"chr3L",440583,441095,5.61756,"FBgn0001316"
"chr3L",490487,490842,18.1504,"FBgn0001316"
"chr3L",539976,540653,39.8598,"FBgn0001316"
"chr3L",541009,559778,25.8207,"FBgn0035141"
"chr3L",560260,576526,33.7826,"FBgn0035142"
"chr3L",593254,594972,11.301,"FBgn0035145"
"chr3L",603349,604104,27.3561,"FBgn0035146"
"chr3L",607378,608781,14.1551,"FBgn0016715"
"chr3L",628384,630166,25.3921,"FBgn0263039"
"chr3L",631865,645361,127.007,"FBgn0262451"
"chr3L",648574,649778,26.0571,"FBgn0035147"
"chr3L",650263,652853,16.6441,"FBgn0035148"
"chr3L",653294,653952,3.68889,"FBgn0035149"
"chr3L",681409,682360,3.72174,"FBgn0035152"
"chr3L",690962,691444,6.09212,"FBgn0035155"
"chr3L",691992,692715,7.66067,"FBgn0260862"
"chr3L",710555,711670,8.58873,"FBgn0025676"
"chr3L",736424,737419,5.58908,"FBgn0264310"
"chr3L",737812,739137,13.9873,"FBgn0035160"
"chr3L",748752,756747,293.601,"FBgn0000575"
"chr3L",801891,803109,7.59859,"FBgn0035161"
"chr3L",820110,821016,7.28656,"FBgn0264475"
"chr3L",825649,826874,7.52127,"FBgn0086062"
"chr3L",827878,833423,56.0261,"FBgn0035162"
"chr3L",836092,841284,15.292,"FBgn0035164"
"chr3L",871951,873018,10.1617,"FBgn0052479"
"chr3L",873357,875137,11.8727,"FBgn0052479"
